288   1432  467  0  0
289   1426  464  0  0
290   1425  457  0  0
291   1428  451  0  0
292   1436  439  0  0
293   1434  431  0  0
294   1432  423  0  0
295   1433  416  0  0
296   1425  415  0  0
297   1424  407  0  0
298   1425  400  0  0
299   1421  396  0  0
300   1419  393  0  0
301   1415  386  0  0
302   1414  378  0  0
303   1416  370  0  0
304   1417  365  0  0
305   1418  355  0  0
306   1413  349  0  0
307   1414  344  0  0
308   1413  336  0  0
309   1419  327  0  0
310   1417  321  0  0
311   1414  315  0  0
312   1415  307  0  0
313   1413  298  0  0
314   1408  294  0  0
315   1402  293  0  0
316   1393  290  0  0
317   1386  285  0  0
318   1389  274  0  0
319   1390  268  0  0
320   1387  264  0  0
321   1382  255  0  0
322   1386  247  0  0
323   1376  243  0  0
324   1366  243  0  0
325   1357  241  0  0
326   1358  233  0  0
327   1359  226  0  0
328   1352  222  0  0
329   1343  221  0  0
330   1337  216  0  0
331   1332  215  0  0
332   1328  207  0  0
333   1327  199  0  0
334   1323  194  0  0
335   1320  186  0  0
336   1310  180  0  0
337   1309  176  0  0
338   1295  173  0  0
339   1283  171  0  0
340   1275  170  0  0
341   1268  166  0  0
342   1262  163  0  0
343   1253  157  0  0
344   1258  147  0  0
345   1248  142  0  0
346   1240  138  0  0
347   1229  133  0  0
348   1218  130  0  0
349   1208  123  0  0
350   1193  119  0  0
351   1185  116  0  0
352   1179  114  0  0
353   1160  113  0  0
354   1150  112  0  0
355   1146  108  0  0
356   1125  107  0  0
357   1103  107  0  0
358   1094  104  0  0
359   1083  102  0  0
360   1071  99  0  0
361   1065  91  0  0
362   1052  91  0  0
363   1038  89  0  0
364   1030  85  0  0
365   1018  84  0  0
366   1003  84  0  0
367   986  84  0  0
368   972  83  0  0
369   954  84  0  0
370   944  82  0  0
371   935  77  0  0
372   925  74  0  0
373   916  72  0  0
374   901  72  0  0
375   885  66  0  0
376   870  65  0  0
377   857  64  0  0
378   846  65  0  0
379   828  65  0  0
380   818  62  0  0
381   804  62  0  0
382   790  63  0  0
383   782  60  0  0
384   767  59  0  0
385   759  55  0  0
386   741  51  0  0
387   721  52  0  0
388   705  52  0  0
389   689  51  0  0
390   677  48  0  0
391   664  46  0  0
392   655  44  0  0
393   640  45  0  0
394   631  42  0  0
395   611  42  0  0
396   598  45  0  0
397   590  41  0  0
398   571  37  0  0
399   556  38  0  0
400   537  42  0  0
401   523  43  0  0
402   511  43  0  0
403   498  40  0  0
404   485  39  0  0
405   476  35  0  0
406   456  35  0  0
407   439  38  0  0
408   423  40  0  0
409   406  41  0  0
410   387  44  0  0
411   367  43  0  0
412   350  48  0  0
413   339  47  0  0
414   322  45  0  0
415   306  45  0  0
416   291  44  0  0
417   277  42  0  0
418   263  41  0  0
419   247  43  0  0
420   241  48  0  0
421   229  48  0  0
422   217  51  0  0
423   200  50  0  0
424   194  48  0  0
425   181  50  0  0
426   169  54  0  0
427   155  55  0  0
428   141  60  0  0
429   132  60  0  0
430   119  64  0  0
431   110  66  0  0
432   101  73  0  0
433   91  85  0  0
434   81  92  0  0
435   75  102  0  0
436   70  112  0  0
437   61  124  0  0
438   51  132  0  0
439   47  144  0  0
440   45  156  0  0
441   37  164  0  0
442   36  181  0  0
443   35  196  0  0
444   36  210  0  0
445   34  223  0  0
446   34  241  0  0
447   31  254  0  0
448   32  271  0  0
449   30  282  0  0
450   31  297  0  0
451   32  308  0  0
452   36  322  0  0
453   34  335  0  0
454   34  346  0  0
455   36  363  0  0
456   35  379  0  0
457   35  395  0  0
458   36  414  0  0
459   34  427  0  0
460   33  452  0  0
461   32  461  0  0
462   31  488  0  0
463   30  508  0  0
464   27  522  0  0
465   27  537  0  0
466   28  552  0  0
467   29  569  0  0
468   30  584  0  0
469   28  595  0  0
470   32  611  0  0
471   33  625  0  0
472   33  640  0  0
473   38  648  0  0
474   38  663  0  0
475   39  677  0  0
476   40  692  0  0
477   39  710  0  0
478   38  728  0  0
479   37  743  0  0
480   39  765  0  0
481   39  784  0  0
482   38  805  0  0
483   41  818  0  0
484   42  832  0  0
485   49  843  0  0
486   50  856  0  0
487   50  873  0  0
488   52  885  0  0
489   52  901  0  0
490   52  917  0  0
491   50  936  0  0
492   50  954  0  0
493   55  967  0  0
494   58  984  0  0
495   60  998  0  0
496   58  1019  0  0
497   61  1030  0  0
498   63  1041  0  0
499   64  1054  0  0
500   67  1064  0  0
501   69  1079  0  0
502   72  1090  0  0
503   79  1094  0  0
504   80  1104  0  0
505   85  1113  0  0
506   88  1122  0  0
507   92  1129  0  0
508   93  1144  0  0
509   95  1153  0  0
510   97  1160  0  0
511   100  1168  0  0
512   103  1177  0  0
513   106  1194  0  0
514   110  1205  0  0
515   113  1222  0  0
516   116  1230  0  0
517   118  1243  0  0
518   118  1258  0  0
519   120  1269  0  0
520   118  1278  0  0
521   123  1287  0  0
522   124  1301  0  0
523   128  1317  0  0
524   130  1329  0  0
525   135  1340  0  0
526   139  1352  0  0
527   146  1357  0  0
528   149  1366  0  0
529   155  1369  0  0
530   161  1377  0  0
531   167  1382  0  0
532   174  1384  0  0
533   180  1388  0  0
534   183  1388  0  0
535   187  1397  0  0
536   192  1402  0  0
537   195  1413  0  0
538   198  1421  0  0
539   200  1432  0  0
540   207  1435  0  0
541   212  1439  0  0
542   218  1445  0  0
543   220  1454  0  0
544   224  1464  0  0
545   234  1464  0  0
546   243  1464  0  0
547   247  1467  0  0
548   256  1462  0  0
549   265  1466  0  0
550   271  1472  0  0
551   276  1478  0  0
552   278  1481  0  0
553   285  1480  0  0
554   291  1478  0  0
555   302  1474  0  0
556   307  1475  0  0
557   311  1472  0  0
558   317  1477  0  0
559   323  1484  0  0
560   328  1479  0  0
561   335  1480  0  0
562   344  1477  0  0
563   352  1475  0  0
564   355  1481  0  0
565   363  1479  0  0
566   366  1476  0  0
567   375  1475  0  0
568   375  1470  0  0
569   384  1466  0  0
570   391  1465  0  0
571   396  1471  0  0
572   402  1475  0  0
573   409  1477  0  0
574   413  1479  0  0
575   420  1476  0  0
576   431  1470  0  0
577   436  1475  0  0
578   443  1481  0  0
579   446  1481  0  0
580   452  1481  0  0
581   462  1477  0  0
582   468  1469  0  0
583   477  1466  0  0
584   487  1462  0  0
585   501  1451  0  0
586   512  1444  0  0
587   521  1441  0  0
588   539  1430  0  0
589   553  1419  0  0
590   557  1417  0  0
591   566  1411  0  0
592   577  1404  0  0
593   583  1403  0  0
594   587  1401  0  0
595   596  1396  0  0
596   606  1392  0  0
597   618  1384  0  0
598   638  1369  0  0
599   645  1366  0  0
600   653  1365  0  0
601   663  1360  0  0
602   674  1351  0  0
603   687  1342  0  0
604   696  1333  0  0
605   707  1324  0  0
606   709  1319  0  0
607   716  1312  0  0
608   721  1302  0  0
609   732  1294  0  0
610   738  1288  0  0
611   737  1288  0  0
612   744  1286  0  0
613   756  1276  0  0
614   764  1267  0  0
615   768  1269  0  0
616   775  1263  0  0
617   784  1259  0  0
618   791  1257  0  0
619   799  1245  0  0
620   805  1247  0  0
621   817  1241  0  0
622   824  1232  0  0
623   834  1224  0  0
624   838  1218  0  0
625   848  1211  0  0
626   853  1208  0  0
627   866  1197  0  0
628   876  1192  0  0
629   887  1183  0  0
630   898  1176  0  0
631   899  1178  0  0
632   911  1170  0  0
633   921  1159  0  0
634   929  1159  0  0
635   934  1159  0  0
636   946  1147  0  0
637   949  1140  0  0
638   965  1129  0  0
639   972  1122  0  0
640   986  1108  0  0
641   994  1101  0  0
642   1013  1084  0  0
643   1018  1073  0  0
644   1021  1069  0  0
645   1031  1061  0  0
646   1041  1052  0  0
647   1050  1041  0  0
648   1051  1036  0  0
649   1060  1026  0  0
650   1068  1017  0  0
651   1072  1014  0  0
652   1077  1006  0  0
653   1080  1004  0  0
654   1089  993  0  0
655   1092  988  0  0
656   1094  980  0  0
657   1104  969  0  0
658   1119  956  0  0
659   1123  958  0  0
660   1130  947  0  0
661   1138  939  0  0
662   1149  929  0  0
663   1161  917  0  0
664   1169  907  0  0
665   1180  900  0  0
666   1190  891  0  0
667   1190  886  0  0
668   1199  876  0  0
669   1198  872  0  0
670   1210  863  0  0
671   1217  854  0  0
672   1219  848  0  0
673   1218  843  0  0
674   1228  833  0  0
675   1233  829  0  0
676   1237  821  0  0
677   1245  808  0  0
678   1254  799  0  0
679   1260  790  0  0
680   1273  778  0  0
681   1281  767  0  0
682   1287  756  0  0
683   1284  755  0  0
684   1287  752  0  0
685   1293  742  0  0
686   1295  731  0  0
687   1293  727  0  0
688   1297  722  0  0
689   1306  715  0  0
690   1315  710  0  0
691   1324  696  0  0
692   1331  685  0  0
693   1329  683  0  0
694   1326  675  0  0
695   1331  669  0  0
696   1334  668  0  0
697   1336  657  0  0
698   1340  648  0  0
699   1347  641  0  0
700   1351  635  0  0
701   1362  619  0  0
702   1365  607  0  0
703   1365  603  0  0
704   1369  594  0  0
705   1371  591  0  0
706   1379  579  0  0
707   1386  570  0  0
708   1388  561  0  0
709   1395  552  0  0
710   1402  542  0  0
711   1404  536  0  0
712   1400  529  0  0
713   1400  522  0  0
714   1399  514  0  0
715   1403  503  0  0
716   1410  492  0  0
717   1412  485  0  0
718   1411  479  0  0
719   1411  471  0  0
720   1415  460  0  0
721   1411  456  0  0
722   1411  447  0  0
723   1409  442  0  0
724   1414  433  0  0
725   1416  426  0  0
726   1416  419  0  0
727   1408  417  0  0
728   1400  415  0  0
729   1404  409  0  0
730   1409  403  0  0
731   1406  396  0  0
732   1407  392  0  0
733   1407  383  0  0
734   1401  378  0  0
735   1403  368  0  0
736   1403  359  0  0
737   1402  352  0  0
738   1394  347  0  0
739   1394  339  0  0
740   1390  339  0  0
741   1392  330  0  0
742   1384  328  0  0
743   1382  324  0  0
744   1383  314  0  0
745   1378  308  0  0
746   1379  299  0  0
747   1379  290  0  0
748   1375  289  0  0
749   1369  284  0  0
750   1367  281  0  0
751   1371  271  0  0
752   1366  268  0  0
753   1361  262  0  0
754   1359  255  0  0
755   1356  251  0  0
756   1350  246  0  0
757   1343  243  0  0
758   1343  239  0  0
759   1336  232  0  0
760   1331  231  0  0
761   1323  230  0  0
762   1316  224  0  0
763   1301  222  0  0
764   1295  224  0  0
765   1290  217  0  0
766   1282  215  0  0
767   1281  205  0  0
768   1271  202  0  0
769   1266  197  0  0
770   1261  192  0  0
771   1261  188  0  0
772   1254  179  0  0
773   1239  174  0  0
774   1237  167  0  0
775   1235  160  0  0
776   1229  158  0  0
777   1214  155  0  0
778   1208  155  0  0
779   1207  149  0  0
780   1196  148  0  0
781   1192  144  0  0
782   1182  143  0  0
783   1174  140  0  0
784   1162  138  0  0
785   1152  137  0  0
786   1147  130  0  0
787   1135  128  0  0
788   1122  128  0  0
789   1115  122  0  0
790   1106  118  0  0
791   1101  111  0  0
792   1092  107  0  0
793   1083  103  0  0
794   1071  103  0  0
795   1055  99  0  0
796   1040  97  0  0
797   1031  94  0  0
798   1019  93  0  0
799   1005  90  0  0
800   999  85  0  0
801   989  81  0  0
802   973  77  0  0
803   959  75  0  0
804   948  71  0  0
805   932  67  0  0
806   917  64  0  0
807   900  63  0  0
808   885  59  0  0
809   871  56  0  0
810   856  54  0  0
811   848  52  0  0
812   829  52  0  0
813   816  50  0  0
814   799  48  0  0
815   788  49  0  0
816   779  49  0  0
817   757  49  0  0
818   741  47  0  0
819   725  44  0  0
820   712  42  0  0
821   696  44  0  0
822   678  46  0  0
823   658  47  0  0
824   645  46  0  0
825   623  46  0  0
826   601  46  0  0
827   582  44  0  0
828   564  43  0  0
829   542  41  0  0
830   530  42  0  0
831   512  42  0  0
832   496  42  0  0
833   485  41  0  0
834   470  44  0  0
835   455  45  0  0
836   442  45  0  0
837   434  43  0  0
838   420  42  0  0
839   407  45  0  0
840   393  47  0  0
841   385  45  0  0
842   371  44  0  0
843   353  47  0  0
844   343  45  0  0
845   329  46  0  0
846   311  47  0  0
847   299  48  0  0
848   289  46  0  0
849   276  42  0  0
850   262  45  0  0
851   253  45  0  0
852   240  45  0  0
853   224  49  0  0
854   210  52  0  0
855   197  54  0  0
856   180  53  0  0
857   169  56  0  0
858   154  58  0  0
859   140  64  0  0
860   130  68  0  0
861   119  71  0  0
862   109  80  0  0
863   97  93  0  0
864   86  97  0  0
865   85  108  0  0
866   78  118  0  0
867   72  134  0  0
868   66  141  0  0
869   58  152  0  0
870   57  170  0  0
871   53  183  0  0
872   50  195  0  0
873   51  205  0  0
874   52  216  0  0
875   50  232  0  0
876   48  245  0  0
877   46  258  0  0
878   49  272  0  0
879   46  283  0  0
880   44  302  0  0
881   43  314  0  0
882   40  327  0  0
883   41  339  0  0
884   42  354  0  0
885   42  374  0  0
886   43  391  0  0
887   44  401  0  0
888   43  416  0  0
889   42  432  0  0
890   41  448  0  0
891   43  461  0  0
892   46  472  0  0
893   46  493  0  0
894   45  511  0  0
895   48  525  0  0
896   50  544  0  0
897   49  561  0  0
898   53  574  0  0
899   48  589  0  0
900   48  607  0  0
901   50  619  0  0
902   49  637  0  0
903   51  655  0  0
904   48  672  0  0
905   49  683  0  0
906   51  703  0  0
907   52  716  0  0
908   51  726  0  0
909   52  738  0  0
910   53  751  0  0
911   53  768  0  0
912   57  778  0  0
913   56  791  0  0
914   56  808  0  0
915   61  821  0  0
916   64  834  0  0
917   67  844  0  0
918   68  858  0  0
919   71  873  0  0
920   74  890  0  0
921   78  901  0  0
922   82  909  0  0
923   82  921  0  0
924   87  935  0  0
925   85  946  0  0
926   86  953  0  0
927   94  952  0  0
928   98  957  0  0
929   102  970  0  0
930   105  988  0  0
931   105  998  0  0
932   111  1007  0  0
933   115  1016  0  0
934   118  1026  0  0
935   114  1038  0  0
936   111  1050  0  0
937   117  1058  0  0
938   115  1066  0  0
939   120  1068  0  0
940   128  1074  0  0
941   131  1081  0  0
942   134  1086  0  0
943   132  1096  0  0
944   134  1106  0  0
945   138  1112  0  0
946   140  1118  0  0
947   145  1128  0  0
948   145  1134  0  0
949   148  1137  0  0
950   150  1147  0  0
951   155  1155  0  0
952   158  1166  0  0
953   165  1168  0  0
954   168  1173  0  0
955   170  1179  0  0
956   172  1185  0  0
957   179  1187  0  0
958   187  1192  0  0
959   193  1195  0  0
960   199  1200  0  0
961   202  1212  0  0
962   202  1222  0  0
963   208  1227  0  0
964   214  1234  0  0
965   219  1237  0  0
966   227  1241  0  0
967   230  1243  0  0
968   235  1243  0  0
969   236  1247  0  0
970   238  1260  0  0
971   240  1270  0  0
972   247  1277  0  0
973   251  1290  0  0
974   254  1296  0  0
975   258  1300  0  0
976   267  1301  0  0
977   274  1305  0  0
978   281  1308  0  0
979   286  1312  0  0
980   288  1317  0  0
981   296  1317  0  0
982   304  1321  0  0
983   301  1332  0  0
984   306  1337  0  0
985   312  1339  0  0
986   326  1341  0  0
987   334  1336  0  0
988   338  1341  0  0
989   347  1336  0  0
990   349  1344  0  0
991   355  1347  0  0
992   360  1352  0  0
993   367  1352  0  0
994   374  1351  0  0
995   381  1350  0  0
996   388  1344  0  0
997   391  1352  0  0
998   400  1347  0  0
999   411  1340  0  0
1000   419  1336  0  0
1001   427  1334  0  0
1002   439  1331  0  0
1003   443  1331  0  0
1004   448  1327  0  0
1005   456  1332  0  0
1006   463  1332  0  0
1007   471  1330  0  0
1008   483  1322  0  0
1009   491  1317  0  0
1010   494  1318  0  0
1011   498  1323  0  0
1012   502  1319  0  0
1013   513  1315  0  0
1014   523  1306  0  0
1015   534  1297  0  0
1016   545  1292  0  0
1017   552  1290  0  0
1018   566  1279  0  0
1019   564  1287  0  0
1020   571  1284  0  0
1021   580  1280  0  0
1022   587  1279  0  0
1023   597  1272  0  0
1024   611  1261  0  0
1025   618  1259  0  0
1026   621  1260  0  0
1027   627  1256  0  0
1028   633  1254  0  0
1029   638  1251  0  0
1030   646  1248  0  0
1031   650  1249  0  0
1032   655  1248  0  0
1033   664  1245  0  0
1034   674  1237  0  0
1035   680  1233  0  0
1036   684  1231  0  0
1037   692  1226  0  0
1038   695  1225  0  0
1039   708  1217  0  0
1040   712  1217  0  0
1041   718  1212  0  0
1042   729  1207  0  0
1043   739  1197  0  0
1044   740  1197  0  0
1045   753  1182  0  0
1046   763  1176  0  0
1047   770  1172  0  0
1048   781  1164  0  0
1049   791  1158  0  0
1050   794  1157  0  0
1051   806  1146  0  0
1052   813  1143  0  0
1053   825  1130  0  0
1054   834  1124  0  0
1055   845  1117  0  0
1056   859  1107  0  0
1057   868  1102  0  0
1058   877  1095  0  0
1059   883  1089  0  0
1060   891  1085  0  0
1061   894  1077  0  0
1062   905  1067  0  0
1063   908  1061  0  0
1064   916  1052  0  0
1065   930  1042  0  0
1066   935  1043  0  0
1067   941  1036  0  0
1068   944  1028  0  0
1069   948  1025  0  0
1070   948  1018  0  0
1071   952  1014  0  0
1072   956  1013  0  0
1073   968  1003  0  0
1074   974  998  0  0
1075   979  995  0  0
1076   992  983  0  0
1077   992  979  0  0
1078   996  971  0  0
1079   1002  961  0  0
1080   1012  951  0  0
1081   1017  947  0  0
1082   1022  941  0  0
1083   1029  934  0  0
1084   1037  922  0  0
1085   1047  912  0  0
1086   1053  906  0  0
1087   1056  902  0  0
1088   1060  895  0  0
1089   1059  892  0  0
1090   1061  890  0  0
1091   1074  875  0  0
1092   1076  868  0  0
1093   1086  854  0  0
1094   1096  845  0  0
1095   1102  832  0  0
1096   1116  821  0  0
1097   1128  808  0  0
1098   1136  795  0  0
1099   1137  791  0  0
1100   1141  786  0  0
1101   1147  780  0  0
1102   1154  769  0  0
1103   1162  758  0  0
1104   1159  755  0  0
1105   1167  748  0  0
1106   1176  740  0  0
1107   1184  730  0  0
1108   1175  731  0  0
1109   1175  721  0  0
1110   1183  710  0  0
1111   1184  706  0  0
1112   1194  697  0  0
1113   1197  694  0  0
1114   1202  689  0  0
1115   1207  677  0  0
1116   1212  673  0  0
1117   1215  669  0  0
1118   1222  660  0  0
1119   1235  645  0  0
1120   1237  635  0  0
1121   1238  629  0  0
1122   1243  621  0  0
1123   1252  613  0  0
1124   1259  603  0  0
1125   1266  591  0  0
1126   1261  584  0  0
1127   1266  574  0  0
1128   1275  563  0  0
1129   1277  553  0  0
1130   1282  541  0  0
1131   1285  536  0  0
1132   1286  530  0  0
1133   1292  522  0  0
1134   1294  514  0  0
1135   1299  508  0  0
1136   1301  501  0  0
1137   1304  496  0  0
1138   1309  490  0  0
1139   1310  479  0  0
1140   1305  474  0  0
1141   1303  474  0  0
1142   1299  475  0  0
1143   1302  474  0  0
1144   1306  466  0  0
1145   1307  459  0  0
1146   1311  452  0  0
1147   1314  444  0  0
1148   1313  436  0  0
1149   1313  434  0  0
1150   1312  430  0  0
1151   1314  425  0  0
1152   1315  421  0  0
1153   1307  418  0  0
1154   1308  409  0  0
1155   1305  407  0  0
1156   1303  405  0  0
1157   1296  401  0  0
1158   1300  394  0  0
1159   1297  388  0  0
1160   1298  378  0  0
1161   1294  375  0  0
1162   1290  373  0  0
1163   1288  366  0  0
1164   1284  361  0  0
1165   1293  352  0  0
1166   1292  350  0  0
1167   1286  341  0  0
1168   1283  330  0  0
1169   1290  321  0  0
1170   1286  316  0  0
1171   1280  311  0  0
1172   1277  308  0  0
1173   1276  301  0  0
1174   1268  294  0  0
1175   1271  288  0  0
1176   1265  290  0  0
1177   1268  281  0  0
1178   1262  276  0  0
1179   1261  267  0  0
1180   1251  262  0  0
1181   1244  257  0  0
1182   1245  249  0  0
1183   1241  245  0  0
1184   1238  242  0  0
1185   1239  234  0  0
1186   1230  231  0  0
1187   1230  222  0  0
1188   1224  217  0  0
1189   1212  214  0  0
1190   1210  209  0  0
1191   1200  206  0  0
1192   1193  205  0  0
1193   1186  206  0  0
1194   1176  206  0  0
1195   1174  197  0  0
1196   1165  190  0  0
1197   1154  191  0  0
1198   1148  186  0  0
1199   1136  183  0  0
1200   1132  175  0  0
1201   1123  174  0  0
1202   1113  175  0  0
1203   1103  172  0  0
1204   1105  165  0  0
1205   1095  163  0  0
1206   1087  160  0  0
1207   1069  157  0  0
1208   1071  151  0  0
1209   1067  148  0  0
1210   1060  143  0  0
1211   1049  144  0  0
1212   1040  140  0  0
1213   1033  137  0  0
1214   1021  134  0  0
1215   1014  127  0  0
1216   999  127  0  0
1217   988  127  0  0
1218   978  125  0  0
1219   971  122  0  0
1220   962  120  0  0
1221   953  121  0  0
1222   943  117  0  0
1223   928  115  0  0
1224   919  114  0  0
1225   915  107  0  0
1226   901  104  0  0
1227   891  103  0  0
1228   882  97  0  0
1229   871  96  0  0
1230   857  91  0  0
1231   845  87  0  0
1232   829  87  0  0
1233   817  84  0  0
1234   804  85  0  0
1235   796  87  0  0
1236   781  85  0  0
1237   775  86  0  0
1238   762  83  0  0
1239   743  84  0  0
1240   733  80  0  0
1241   722  75  0  0
1242   711  73  0  0
1243   700  71  0  0
1244   685  71  0  0
1245   674  70  0  0
1246   658  68  0  0
1247   644  65  0  0
1248   628  63  0  0
1249   608  63  0  0
1250   590  62  0  0
1251   583  60  0  0
1252   572  59  0  0
1253   559  61  0  0
1254   552  61  0  0
1255   540  62  0  0
1256   523  63  0  0
1257   505  65  0  0
1258   490  64  0  0
1259   477  66  0  0
1260   461  68  0  0
1261   452  67  0  0
1262   442  65  0  0
1263   436  63  0  0
1264   421  63  0  0
1265   417  60  0  0
1266   399  63  0  0
1267   390  62  0  0
1268   378  61  0  0
1269   364  60  0  0
1270   346  62  0  0
1271   332  61  0  0
1272   320  61  0  0
1273   308  66  0  0
1274   302  65  0  0
1275   284  66  0  0
1276   272  65  0  0
1277   272  60  0  0
1278   259  61  0  0
1279   244  64  0  0
